"","x"
"20840","184"
"20841","184"
"20842","184"
"20843","184"
"20844","184"
"20845","184"
"20846","184"
"20847","184"
"20848","183"
"20849","183"
"20850","183"
"20851","183"
"20852","183"
"20853","183"
"20854","183"
"20855","183"
"20856","183"
"20857","183"
"20858","183"
"20859","183"
"20860","183"
"20861","183"
"20862","182"
"20863","182"
"20864","182"
"20865","182"
"20866","182"
"20867","182"
"20868","182"
"20869","182"
"20870","181"
"20871","181"
"20872","181"
"20873","181"
"20874","181"
"20875","181"
"20876","181"
"20877","181"
"20878","181"
"20879","181"
"20880","181"
"20881","181"
"20882","181"
"20883","180"
"20884","180"
"20885","180"
"20886","180"
"20887","180"
"20888","180"
"20889","179"
"20890","179"
"20891","179"
"20892","179"
"20893","179"
"20894","179"
"20895","179"
"20896","179"
"20897","179"
"20898","179"
"20899","179"
"20900","179"
"20901","178"
"20902","178"
"20903","178"
"20904","178"
"20905","178"
"20906","178"
"20907","178"
"20908","177"
"20909","177"
"20910","177"
"20911","177"
"20912","177"
"20913","177"
"20914","177"
"20915","177"
"20916","177"
"20917","176"
"20918","176"
"20919","176"
"20920","176"
"20921","176"
"20922","176"
"20923","176"
"20924","176"
"20925","175"
"20926","175"
"20927","175"
"20928","175"
"20929","175"
"20930","175"
"20931","175"
"20932","175"
"20933","175"
"20934","175"
"20935","174"
"20936","174"
"20937","174"
"20938","174"
"20939","174"
"20940","174"
"20941","174"
"20942","174"
"20943","174"
"20944","174"
"20945","174"
"20946","174"
"20947","174"
"20948","173"
"20949","173"
"20950","173"
"20951","173"
"20952","173"
"20953","173"
"20954","173"
"20955","172"
"20956","172"
"20957","172"
"20958","172"
"20959","172"
"20960","172"
"20961","172"
"20962","172"
"20963","172"
"20964","172"
"20965","172"
"20966","172"
"20967","172"
"20968","172"
"20969","172"
"20970","172"
"20971","172"
"20972","172"
"20973","172"
"20974","171"
"20975","171"
"20976","171"
"20977","171"
"20978","171"
"20979","171"
"20980","171"
"20981","171"
"20982","171"
"20983","171"
"20984","171"
"20985","170"
"20986","170"
"20987","170"
"20988","170"
"20989","170"
"20990","170"
"20991","170"
"20992","170"
"20993","170"
"20994","170"
"20995","170"
"20996","170"
"20997","170"
"20998","169"
"20999","169"
"21000","169"
"21001","169"
"21002","169"
"21003","169"
"21004","169"
"21005","169"
"21006","169"
"21007","169"
"21008","169"
"21009","169"
"21010","169"
"21011","169"
"21012","169"
"21013","168"
"21014","168"
"21015","168"
"21016","167"
"21017","167"
"21018","167"
"21019","167"
"21020","167"
"21021","167"
"21022","167"
"21023","167"
"21024","167"
"21025","167"
"21026","167"
"21027","167"
"21028","167"
"21029","166"
"21030","166"
"21031","166"
"21032","166"
"21033","166"
"21034","166"
"21035","166"
"21036","166"
"21037","166"
"21038","166"
"21039","166"
"21040","166"
"21041","166"
"21042","165"
"21043","165"
"21044","165"
"21045","165"
"21046","165"
"21047","165"
"21048","165"
"21049","165"
"21050","165"
"21051","165"
"21052","165"
"21053","164"
"21054","164"
"21055","164"
"21056","164"
"21057","164"
"21058","164"
"21059","164"
"21060","164"
"21061","164"
"21062","164"
"21063","164"
"21064","164"
"21065","164"
"21066","163"
"21067","163"
"21068","163"
"21069","163"
"21070","163"
"21071","163"
"21072","163"
"21073","163"
"21074","163"
"21075","163"
"21076","163"
"21077","163"
"21078","163"
"21079","163"
"21080","163"
"21081","163"
"21082","163"
"21083","163"
"21084","163"
"21085","163"
"21086","163"
"21087","163"
"21088","163"
"21089","163"
"21090","162"
"21091","162"
"21092","162"
"21093","162"
"21094","162"
"21095","162"
"21096","162"
"21097","162"
"21098","161"
"21099","161"
"21100","161"
"21101","161"
"21102","161"
"21103","161"
"21104","161"
"21105","161"
"21106","161"
"21107","161"
"21108","160"
"21109","160"
"21110","160"
"21111","160"
"21112","160"
"21113","160"
"21114","160"
"21115","160"
"21116","160"
"21117","160"
"21118","160"
"21119","160"
"21120","160"
"21121","160"
"21122","160"
"21123","160"
"21124","160"
"21125","160"
"21126","159"
"21127","159"
"21128","159"
"21129","159"
"21130","158"
"21131","158"
"21132","158"
"21133","158"
"21134","158"
"21135","158"
"21136","158"
"21137","158"
"21138","158"
"21139","158"
"21140","158"
"21141","158"
"21142","158"
"21143","158"
"21144","158"
"21145","157"
"21146","157"
"21147","157"
"21148","157"
"21149","157"
"21150","157"
"21151","157"
"21152","157"
"21153","157"
"21154","157"
"21155","157"
"21156","157"
"21157","157"
"21158","156"
"21159","156"
"21160","156"
"21161","156"
"21162","156"
"21163","156"
"21164","156"
"21165","156"
"21166","156"
"21167","156"
"21168","156"
"21169","156"
"21170","155"
"21171","155"
"21172","155"
"21173","155"
"21174","155"
"21175","155"
"21176","155"
"21177","155"
"21178","155"
"21179","155"
"21180","155"
"21181","155"
"21182","155"
"21183","154"
"21184","154"
"21185","154"
"21186","154"
"21187","154"
"21188","154"
"21189","154"
"21190","154"
"21191","154"
"21192","154"
"21193","154"
"21194","153"
"21195","153"
"21196","153"
"21197","153"
"21198","153"
"21199","153"
"21200","153"
"21201","153"
"21202","153"
"21203","153"
"21204","153"
"21205","153"
"21206","153"
"21207","152"
"21208","152"
"21209","152"
"21210","152"
"21211","152"
"21212","152"
"21213","152"
"21214","152"
"21215","152"
"21216","152"
"21217","152"
"21218","152"
"21219","152"
"21220","151"
"21221","151"
"21222","151"
"21223","151"
"21224","151"
"21225","151"
"21226","151"
"21227","151"
"21228","151"
"21229","151"
"21230","151"
"21231","151"
"21232","150"
"21233","150"
"21234","150"
"21235","150"
"21236","150"
"21237","150"
"21238","150"
"21239","150"
"21240","150"
"21241","150"
"21242","150"
"21243","149"
"21244","149"
"21245","149"
"21246","149"
"21247","149"
"21248","149"
"21249","149"
"21250","149"
"21251","149"
"21252","149"
"21253","149"
"21254","149"
"21255","148"
"21256","148"
"21257","148"
"21258","148"
"21259","148"
"21260","148"
"21261","148"
"21262","148"
"21263","148"
"21264","148"
"21265","148"
"21266","148"
"21267","148"
"21268","148"
"21269","148"
"21270","148"
"21271","148"
"21272","148"
"21273","148"
"21274","148"
"21275","148"
"21276","147"
"21277","147"
"21278","147"
"21279","147"
"21280","147"
"21281","147"
"21282","147"
"21283","147"
"21284","147"
"21285","147"
"21286","147"
"21287","147"
"21288","147"
"21289","147"
"21290","147"
"21291","147"
"21292","147"
"21293","147"
"21294","147"
"21295","146"
"21296","146"
"21297","146"
"21298","146"
"21299","146"
"21300","146"
"21301","146"
"21302","146"
"21303","146"
"21304","146"
"21305","146"
"21306","146"
"21307","146"
"21308","145"
"21309","145"
"21310","145"
"21311","145"
"21312","145"
"21313","145"
"21314","145"
"21315","145"
"21316","145"
"21317","145"
"21318","145"
"21319","145"
"21320","145"
"21321","145"
"21322","145"
"21323","145"
"21324","145"
"21325","144"
"21326","144"
"21327","144"
"21328","144"
"21329","144"
"21330","144"
"21331","144"
"21332","144"
"21333","144"
"21334","144"
"21335","144"
"21336","143"
"21337","143"
"21338","143"
"21339","143"
"21340","143"
"21341","143"
"21342","143"
"21343","143"
"21344","143"
"21345","143"
"21346","143"
"21347","143"
"21348","143"
"21349","143"
"21350","143"
"21351","143"
"21352","143"
"21353","143"
"21354","143"
"21355","143"
"21356","143"
"21357","143"
"21358","143"
"21359","142"
"21360","142"
"21361","142"
"21362","142"
"21363","142"
"21364","142"
"21365","142"
"21366","142"
"21367","142"
"21368","142"
"21369","142"
"21370","142"
"21371","142"
"21372","142"
"21373","141"
"21374","141"
"21375","141"
"21376","141"
"21377","141"
"21378","141"
"21379","141"
"21380","141"
"21381","141"
"21382","141"
"21383","141"
"21384","141"
"21385","141"
"21386","141"
"21387","141"
"21388","141"
"21389","141"
"21390","141"
"21391","141"
"21392","140"
"21393","140"
"21394","140"
"21395","140"
"21396","140"
"21397","140"
"21398","140"
"21399","140"
"21400","140"
"21401","140"
"21402","140"
"21403","140"
"21404","140"
"21405","139"
"21406","139"
"21407","139"
"21408","139"
"21409","139"
"21410","139"
"21411","139"
"21412","139"
"21413","139"
"21414","139"
"21415","139"
"21416","139"
"21417","139"
"21418","139"
"21419","139"
"21420","139"
"21421","139"
"21422","139"
"21423","139"
"21424","139"
"21425","139"
"21426","139"
"21427","139"
"21428","138"
"21429","138"
"21430","138"
"21431","138"
"21432","138"
"21433","138"
"21434","138"
"21435","138"
"21436","138"
"21437","138"
"21438","138"
"21439","138"
"21440","138"
"21441","138"
"21442","138"
"21443","138"
"21444","138"
"21445","138"
"21446","138"
"21447","138"
"21448","137"
"21449","137"
"21450","137"
"21451","137"
"21452","137"
"21453","137"
"21454","137"
"21455","137"
"21456","137"
"21457","137"
"21458","137"
"21459","137"
"21460","136"
"21461","136"
"21462","136"
"21463","136"
"21464","136"
"21465","136"
"21466","136"
"21467","136"
"21468","136"
"21469","136"
"21470","136"
"21471","136"
"21472","136"
"21473","136"
"21474","136"
"21475","136"
"21476","136"
"21477","136"
"21478","136"
"21479","136"
"21480","135"
"21481","135"
"21482","135"
"21483","135"
"21484","135"
"21485","135"
"21486","135"
"21487","135"
"21488","135"
"21489","135"
"21490","135"
"21491","135"
"21492","135"
"21493","135"
"21494","135"
"21495","135"
"21496","135"
"21497","134"
"21498","134"
"21499","134"
"21500","134"
"21501","134"
"21502","134"
"21503","134"
"21504","134"
"21505","134"
"21506","134"
"21507","134"
"21508","134"
"21509","134"
"21510","134"
"21511","134"
"21512","134"
"21513","134"
"21514","134"
"21515","134"
"21516","134"
"21517","134"
"21518","134"
"21519","133"
"21520","133"
"21521","133"
"21522","133"
"21523","133"
"21524","133"
"21525","133"
"21526","133"
"21527","133"
"21528","133"
"21529","133"
"21530","133"
"21531","133"
"21532","133"
"21533","133"
"21534","133"
"21535","133"
"21536","133"
"21537","133"
"21538","132"
"21539","132"
"21540","132"
"21541","132"
"21542","132"
"21543","132"
"21544","132"
"21545","132"
"21546","132"
"21547","132"
"21548","132"
"21549","132"
"21550","132"
"21551","132"
"21552","132"
"21553","132"
"21554","132"
"21555","131"
"21556","131"
"21557","131"
"21558","131"
"21559","131"
"21560","131"
"21561","131"
"21562","131"
"21563","131"
"21564","131"
"21565","131"
"21566","131"
"21567","131"
"21568","131"
"21569","131"
"21570","131"
"21571","131"
"21572","130"
"21573","130"
"21574","130"
"21575","130"
"21576","130"
"21577","130"
"21578","130"
"21579","130"
"21580","130"
"21581","130"
"21582","130"
"21583","130"
"21584","130"
"21585","130"
"21586","130"
"21587","130"
"21588","130"
"21589","130"
"21590","130"
"21591","130"
"21592","130"
"21593","130"
"21594","130"
"21595","130"
"21596","130"
"21597","130"
"21598","130"
"21599","130"
"21600","129"
"21601","129"
"21602","129"
"21603","129"
"21604","129"
"21605","129"
"21606","129"
"21607","129"
"21608","129"
"21609","129"
"21610","129"
"21611","129"
"21612","129"
"21613","129"
"21614","129"
"21615","129"
"21616","128"
"21617","128"
"21618","128"
"21619","128"
"21620","128"
"21621","128"
"21622","128"
"21623","128"
"21624","128"
"21625","128"
"21626","128"
"21627","128"
"21628","128"
"21629","128"
"21630","128"
"21631","128"
"21632","128"
"21633","128"
"21634","128"
"21635","128"
"21636","128"
"21637","127"
"21638","127"
"21639","127"
"21640","127"
"21641","127"
"21642","127"
"21643","127"
"21644","127"
"21645","127"
"21646","127"
"21647","127"
"21648","127"
"21649","127"
"21650","127"
"21651","127"
"21652","127"
"21653","127"
"21654","127"
"21655","127"
"21656","127"
"21657","127"
"21658","127"
"21659","127"
"21660","127"
"21661","127"
"21662","126"
"21663","126"
"21664","126"
"21665","126"
"21666","126"
"21667","126"
"21668","126"
"21669","126"
"21670","126"
"21671","126"
"21672","126"
"21673","126"
"21674","126"
"21675","126"
"21676","126"
"21677","126"
"21678","126"
"21679","126"
"21680","126"
"21681","126"
"21682","126"
"21683","125"
"21684","125"
"21685","125"
"21686","125"
"21687","125"
"21688","125"
"21689","125"
"21690","125"
"21691","125"
"21692","125"
"21693","125"
"21694","125"
"21695","125"
"21696","125"
"21697","125"
"21698","125"
"21699","125"
"21700","124"
"21701","124"
"21702","124"
"21703","124"
"21704","124"
"21705","124"
"21706","124"
"21707","124"
"21708","124"
"21709","124"
"21710","124"
"21711","124"
"21712","124"
"21713","124"
"21714","124"
"21715","124"
"21716","124"
"21717","124"
"21718","123"
"21719","123"
"21720","123"
"21721","123"
"21722","123"
"21723","123"
"21724","123"
"21725","123"
"21726","123"
"21727","123"
"21728","123"
"21729","123"
"21730","123"
"21731","123"
"21732","123"
"21733","123"
"21734","123"
"21735","123"
"21736","123"
"21737","123"
"21738","123"
"21739","123"
"21740","123"
"21741","123"
"21742","123"
"21743","122"
"21744","122"
"21745","122"
"21746","122"
"21747","122"
"21748","122"
"21749","122"
"21750","122"
"21751","122"
"21752","122"
"21753","122"
"21754","122"
"21755","122"
"21756","122"
"21757","122"
"21758","122"
"21759","122"
"21760","122"
"21761","122"
"21762","122"
"21763","122"
"21764","122"
"21765","122"
"21766","121"
"21767","121"
"21768","121"
"21769","121"
"21770","121"
"21771","121"
"21772","121"
"21773","121"
"21774","121"
"21775","121"
"21776","121"
"21777","121"
"21778","121"
"21779","121"
"21780","121"
"21781","121"
"21782","121"
"21783","121"
"21784","121"
"21785","121"
"21786","121"
"21787","121"
"21788","121"
"21789","120"
"21790","120"
"21791","120"
"21792","120"
"21793","120"
"21794","120"
"21795","120"
"21796","120"
"21797","120"
"21798","120"
"21799","120"
"21800","120"
"21801","120"
"21802","120"
"21803","120"
"21804","119"
"21805","119"
"21806","119"
"21807","119"
"21808","119"
"21809","119"
"21810","119"
"21811","119"
"21812","119"
"21813","119"
"21814","119"
"21815","119"
"21816","119"
"21817","119"
"21818","119"
"21819","119"
"21820","119"
"21821","119"
"21822","119"
"21823","119"
"21824","118"
"21825","118"
"21826","118"
"21827","118"
"21828","118"
"21829","118"
"21830","118"
"21831","118"
"21832","118"
"21833","118"
"21834","118"
"21835","118"
"21836","118"
"21837","118"
"21838","117"
"21839","117"
"21840","117"
"21841","117"
"21842","117"
"21843","117"
"21844","117"
"21845","117"
"21846","117"
"21847","117"
"21848","117"
"21849","117"
"21850","117"
"21851","117"
"21852","117"
"21853","117"
"21854","117"
"21855","117"
"21856","117"
"21857","116"
"21858","116"
"21859","116"
"21860","116"
"21861","116"
"21862","116"
"21863","116"
"21864","116"
"21865","116"
"21866","116"
"21867","116"
"21868","116"
"21869","116"
"21870","116"
"21871","116"
"21872","116"
"21873","116"
"21874","116"
"21875","116"
"21876","116"
"21877","116"
"21878","116"
"21879","116"
"21880","116"
"21881","115"
"21882","115"
"21883","115"
"21884","115"
"21885","115"
"21886","115"
"21887","115"
"21888","115"
"21889","115"
"21890","115"
"21891","115"
"21892","115"
"21893","115"
"21894","115"
"21895","115"
"21896","115"
"21897","115"
"21898","114"
"21899","114"
"21900","114"
"21901","114"
"21902","114"
"21903","114"
"21904","114"
"21905","114"
"21906","114"
"21907","114"
"21908","114"
"21909","114"
"21910","114"
"21911","114"
"21912","114"
"21913","113"
"21914","113"
"21915","113"
"21916","113"
"21917","113"
"21918","113"
"21919","113"
"21920","113"
"21921","113"
"21922","113"
"21923","113"
"21924","113"
"21925","113"
"21926","113"
"21927","113"
"21928","113"
"21929","113"
"21930","113"
"21931","113"
"21932","113"
"21933","113"
"21934","113"
"21935","113"
"21936","113"
"21937","113"
"21938","113"
"21939","113"
"21940","113"
"21941","113"
"21942","112"
"21943","112"
"21944","112"
"21945","112"
"21946","112"
"21947","112"
"21948","112"
"21949","112"
"21950","112"
"21951","112"
"21952","112"
"21953","112"
"21954","112"
"21955","112"
"21956","112"
"21957","112"
"21958","112"
"21959","112"
"21960","112"
"21961","112"
"21962","112"
"21963","112"
"21964","112"
"21965","112"
"21966","111"
"21967","111"
"21968","111"
"21969","111"
"21970","111"
"21971","111"
"21972","111"
"21973","111"
"21974","111"
"21975","111"
"21976","111"
"21977","111"
"21978","111"
"21979","111"
"21980","110"
"21981","110"
"21982","110"
"21983","110"
"21984","110"
"21985","110"
"21986","110"
"21987","110"
"21988","110"
"21989","110"
"21990","110"
"21991","110"
"21992","110"
"21993","110"
"21994","110"
"21995","110"
"21996","110"
"21997","110"
"21998","110"
"21999","110"
"22000","110"
"22001","110"
"22002","110"
"22003","110"
"22004","110"
"22005","109"
"22006","109"
"22007","109"
"22008","109"
"22009","109"
"22010","109"
"22011","109"
"22012","109"
"22013","109"
"22014","109"
"22015","109"
"22016","109"
"22017","109"
"22018","109"
"22019","109"
"22020","109"
"22021","109"
"22022","109"
"22023","109"
"22024","109"
"22025","109"
"22026","109"
"22027","109"
"22028","109"
"22029","109"
"22030","109"
"22031","108"
"22032","108"
"22033","108"
"22034","108"
"22035","108"
"22036","108"
"22037","108"
"22038","108"
"22039","108"
"22040","108"
"22041","108"
"22042","108"
"22043","108"
"22044","108"
"22045","108"
"22046","108"
"22047","108"
"22048","108"
"22049","108"
"22050","108"
"22051","108"
"22052","108"
"22053","108"
"22054","108"
"22055","108"
"22056","108"
